date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:18:21	48116/48116	---M--	200	added ('OK')	image/png	etag:%22bbf4-547c2e7383000%22	https://ptable.com/print/pdf-3.png	C:/My%20Web%20Sites/periodic%20table/ptable.com/print/pdf-3.png	(from https://ptable.com/print/)
18:18:21	87512/87512	---M--	200	added ('OK')	image/png	etag:%22155d8-547c2e7c18440%22	https://ptable.com/print/pdf-4.png	C:/My%20Web%20Sites/periodic%20table/ptable.com/print/pdf-4.png	(from https://ptable.com/print/)
18:18:21	289/289	---M--	302	error ('Found')	text/html	date:Sun,%2022%20Jan%202023%2012:48:21%20GMT	https://ptable.com/demo	C:/My%20Web%20Sites/periodic%20table/ptable.com/demo	(from https://ptable.com/print/)
18:18:22	290941/290941	---MCZ	200	added ('OK')	application/javascript	etag:W/%226f882143f7e3a0802a1c7633f8b11933%22	https://js.hcaptcha.com/1/api.js	C:/My%20Web%20Sites/periodic%20table/js.hcaptcha.com/1/api.js	(from https://ptable.com/contact/)
18:18:22	289/289	---M--	302	error ('Found')	text/html	date:Sun,%2022%20Jan%202023%2012:48:22%20GMT	https://ptable.com/demo	C:/My%20Web%20Sites/periodic%20table/ptable.com/demo	(from https://ptable.com/contact/)
18:18:22	289/289	---M--	302	error ('Found')	text/html	date:Sun,%2022%20Jan%202023%2012:48:22%20GMT	https://ptable.com/demo	C:/My%20Web%20Sites/periodic%20table/ptable.com/demo	(from https://ptable.com/about/changelog.html)
18:18:23	751/751	---MCZ	200	added ('OK')	application/manifest+json	etag:W/%222ef-5eada5efd9340%22	https://ptable.com/manifest/ptable.la.webmanifest	C:/My%20Web%20Sites/periodic%20table/ptable.com/manifest/ptable.la.webmanifest	(from https://ptable.com/?lang=la)
18:18:23	289/289	---M--	302	error ('Found')	text/html	date:Sun,%2022%20Jan%202023%2012:48:23%20GMT	https://ptable.com/demo	C:/My%20Web%20Sites/periodic%20table/ptable.com/demo	(from https://ptable.com/?lang=la)
18:18:24	74235/74235	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22121fb-5d764c0fc1280%22	https://ptable.com/image/systema-periodicum.svg	C:/My%20Web%20Sites/periodic%20table/ptable.com/image/systema-periodicum.svg	(from https://ptable.com/?lang=la)
18:18:24	73864/73864	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2212088-5d764c0fc1280%22	https://ptable.com/image/systema-periodicum-wide.svg	C:/My%20Web%20Sites/periodic%20table/ptable.com/image/systema-periodicum-wide.svg	(from https://ptable.com/?lang=la)
